canonical_pathway	pvalue_adj	sig
WP_DISTURBED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY	1	0
WP_DNA_DAMAGE_RESPONSE	1	0
WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT	1	0
WP_DNA_IR_DAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR	1	0
WP_DNA_IR_DOUBLE_STRAND_BREAKS_AND_CELLULAR_RESPONSE_VIA_ATM	1	0
WP_DNA_MISMATCH_REPAIR	1	0
WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK	1	0
WP_DNA_REPLICATION	1	0
WP_DOPAMINERGIC_NEUROGENESIS	1	0
WP_DOPAMINE_METABOLISM	1	0
WP_DRAVET_SYNDROME	1	0
WP_DRUG_INDUCTION_OF_BILE_ACID_PATHWAY	1	0
WP_DUAL_HIJACK_MODEL_OF_VIF_IN_HIV_INFECTION	1	0
WP_DYRK1A_INVOLVEMENT_REGARDING_CELL_PROLIFERATION_IN_BRAIN_DEVELOPMENT	1	0
WP_EBOLA_VIRUS_INFECTION_IN_HOST	1	0
WP_EBSTEIN_BARR_VIRUS_LMP1_SIGNALING	1	0
WP_ECTODERM_DIFFERENTIATION	1	0
WP_EDA_SIGNALING_IN_HAIR_FOLLICLE_DEVELOPMENT	1	0
WP_EFFECTS_OF_NITRIC_OXIDE	1	0
WP_EFFECT_OF_INTESTINAL_MICROBIOME_ON_ANTICOAGULANT_RESPONSE_OF_VITAMIN_K_ANTAGONISTS	1	0
WP_EFFECT_OF_PROGERIN_ON_GENES_INVOLVED_IN_HUTCHINSON_GILFORD_PROGERIA_SYNDROME	1	0
WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE	1	0
WP_EGF_EGFR_SIGNALING_PATHWAY	1	0
WP_EICOSANOID_METABOLISM_VIA_CYCLOOXYGENASES_COX	0	1
WP_EICOSANOID_METABOLISM_VIA_CYTOCHROME_P450_MONOOXYGENASES_PATHWAY	1	0
WP_EICOSANOID_METABOLISM_VIA_LIPOOXYGENASES_LOX	1	0
WP_EICOSANOID_SYNTHESIS	0	1
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	1	0
WP_EMBRYONIC_STEM_CELL_PLURIPOTENCY_PATHWAYS	1	0
WP_ENDOCHONDRAL_OSSIFICATION	1	0
WP_ENDOCHONDRAL_OSSIFICATION_WITH_SKELETAL_DYSPLASIAS	1	0
WP_ENDODERM_DIFFERENTIATION	1	0
WP_ENDOMETRIAL_CANCER	1	0
WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION	1	0
WP_ENDOTHELIN_PATHWAYS	1	0
WP_ENERGY_METABOLISM	1	0
WP_ENTEROCYTE_CHOLESTEROL_METABOLISM	1	0
WP_ENTEROHEPATIC_CIRCULATION_OF_BILE_ACIDS	1	0
WP_ENVELOPE_PROTEINS_AND_THEIR_POTENTIAL_ROLES_IN_EDMD_PHYSIOPATHOLOGY	1	0
WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER	1	0
WP_EPO_RECEPTOR_SIGNALING	1	0
WP_ERBB_SIGNALING_PATHWAY	1	0
WP_ERK_PATHWAY_IN_HUNTINGTON_39_S_DISEASE	1	0
WP_ESTRADIOL_REGULATION_IN_PORTO_SINUSOIDAL_VASCULAR_DISEASE	1	0
WP_ESTROGEN_METABOLISM_WP5276	1	0
WP_ESTROGEN_METABOLISM_WP697	1	0
WP_ESTROGEN_RECEPTOR_PATHWAY	1	0
WP_ESTROGEN_SIGNALING_PATHWAY	1	0
WP_ETHANOL_EFFECTS_ON_HISTONE_MODIFICATIONS	1	0
WP_ETHANOL_METABOLISM_PRODUCTION_OF_ROS_BY_CYP2E1	0	1
WP_ETHER_LIPID_BIOSYNTHESIS	1	0
WP_EUKARYOTIC_TRANSCRIPTION_INITIATION	1	0
WP_EV_RELEASE_FROM_CARDIAC_CELLS_AND_THEIR_FUNCTIONAL_EFFECTS	1	0
WP_EXERCISE_INDUCED_CIRCADIAN_REGULATION	1	0
WP_EXRNA_MECHANISM_OF_ACTION_AND_BIOGENESIS	1	0
WP_EXTRACELLULAR_VESICLES_IN_THE_CROSSTALK_OF_CARDIAC_CELLS	1	0
WP_EXTRACELLULAR_VESICLE_MEDIATED_SIGNALING_IN_RECIPIENT_CELLS	1	0
WP_EXTRAFOLLICULAR_AND_FOLLICULAR_B_CELL_ACTIVATION_BY_SARS_COV_2	1	0
WP_FACTORS_AND_PATHWAYS_AFFECTING_INSULIN_LIKE_GROWTH_FACTOR_IGF1_AKT_SIGNALING	1	0
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_1	1	0
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_2	1	0
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_3	1	0
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_4	1	0
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_5	1	0
WP_FAMILIAL_PARTIAL_LIPODYSTROPHY	1	0
WP_FARNESOID_X_RECEPTOR_PATHWAY	1	0
WP_FAS_LIGAND_PATHWAY_AND_STRESS_INDUCTION_OF_HEAT_SHOCK_PROTEINS	1	0
WP_FATTY_ACIDS_AND_LIPOPROTEINS_TRANSPORT_IN_HEPATOCYTES	1	0
WP_FATTY_ACID_BETA_OXIDATION	1	0
WP_FATTY_ACID_BIOSYNTHESIS	1	0
WP_FATTY_ACID_OMEGA_OXIDATION	1	0
WP_FATTY_ACID_TRANSPORTERS	1	0
WP_FBXL10_ENHANCEMENT_OF_MAP_ERK_SIGNALING_IN_DIFFUSE_LARGE_B_CELL_LYMPHOMA	1	0
WP_FEMALE_STEROID_HORMONES_IN_CARDIOMYOCYTE_ENERGY_METABOLISM	1	0
WP_FERROPTOSIS	1	0
WP_FGF23_SIGNALING_IN_HYPOPHOSPHATEMIC_RICKETS_AND_RELATED_DISORDERS	1	0
WP_FGFR3_SIGNALING_IN_CHONDROCYTE_PROLIFERATION_AND_TERMINAL_DIFFERENTIATION	1	0
WP_FIBRIN_COMPLEMENT_RECEPTOR_3_SIGNALING_PATHWAY	1	0
WP_FLUOROACETIC_ACID_TOXICITY	1	0
WP_FLUOROPYRIMIDINE_ACTIVITY	1	0
WP_FOCAL_ADHESION	1	0
WP_FOCAL_ADHESION_PI3K_AKT_MTOR_SIGNALING_PATHWAY	1	0
WP_FOLATE_ALCOHOL_AND_CANCER_PATHWAY_HYPOTHESES	1	0
WP_FOLATE_METABOLISM	1	0
WP_FOLLICLE_STIMULATING_HORMONE_FSH_SIGNALING_PATHWAY	1	0
WP_FOXA2_PATHWAY	1	0
WP_FOXP3_IN_COVID_19	1	0
WP_FRAGILE_X_SYNDROME	1	0
WP_FTO_OBESITY_VARIANT_MECHANISM	1	0
WP_G13_SIGNALING_PATHWAY	1	0
WP_G1_TO_S_CELL_CYCLE_CONTROL	1	0
WP_GABA_METABOLISM_AKA_GHB	1	0
WP_GABA_RECEPTOR_SIGNALING	1	0
WP_GALANIN_RECEPTOR_PATHWAY	1	0
WP_GAMMA_GLUTAMYL_CYCLE_FOR_THE_BIOSYNTHESIS_AND_DEGRADATION_OF_GLUTATHIONE_INCLUDING_DISEASES	1	0
WP_GANGLIO_SERIES_SPHINGOLIPID_METABOLISM	1	0
WP_GANGLIO_SPHINGOLIPID_METABOLISM	1	0
WP_GASTRIC_ACID_PRODUCTION	1	0
WP_GASTRIC_CANCER_NETWORK_1	1	0
WP_GASTRIC_CANCER_NETWORK_2	1	0
WP_GASTRIN_SIGNALING_PATHWAY	1	0
WP_GDNF_RET_SIGNALING_AXIS	1	0
WP_GENES_ASSOCIATED_WITH_THE_DEVELOPMENT_OF_RHEUMATOID_ARTHRITIS	1	0
WP_GENES_CONTROLLING_NEPHROGENESIS	1	0
WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR	1	0
WP_GENES_TARGETED_BY_MIRNAS_IN_ADIPOCYTES	0	1
WP_GENETIC_CAUSES_OF_PORTO_SINUSOIDAL_VASCULAR_DISEASE	0	1
WP_GENE_REGULATORY_NETWORK_MODELLING_SOMITOGENESIS	1	0
WP_GLIAL_CELL_DIFFERENTIATION	1	0
WP_GLIOBLASTOMA_SIGNALING_PATHWAYS	1	0
WP_GLUCOCORTICOID_BIOSYNTHESIS	1	0
WP_GLUCOCORTICOID_RECEPTOR_PATHWAY	1	0
WP_GLUCOSE_METABOLISM_IN_TRIPLE_NEGATIVE_BREAST_CANCER_CELLS	1	0
WP_GLUCURONIDATION	1	0
WP_GLUTATHIONE_METABOLISM	1	0
WP_GLYCEROLIPIDS_AND_GLYCEROPHOSPHOLIPIDS	1	0
WP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PATHWAY	1	0
WP_GLYCOGEN_SYNTHESIS_AND_DEGRADATION	1	0
WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	1	0
WP_GLYCOLYSIS_IN_SENESCENCE	1	0
WP_GLYCOSAMINOGLYCAN_DEGRADATION	1	0
WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	1	0
WP_GLYCOSPHINGOLIPID_METABOLISM	0	1
WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS	1	0
WP_GLYOXYLATE_METABOLISM	1	0
WP_GPCRS_CLASS_A_RHODOPSIN_LIKE	1	0
WP_GPCRS_CLASS_B_SECRETIN_LIKE	1	0
WP_GPCRS_CLASS_C_METABOTROPIC_GLUTAMATE_PHEROMONE	1	0
WP_GPCRS_OTHER	1	0
WP_GPR143_IN_MELANOCYTES_AND_RETINAL_PIGMENT_EPITHELIUM_CELLS	1	0
WP_GPR40_PATHWAY	1	0
WP_GROWTH_FACTORS_AND_HORMONES_IN_BETA_CELL_PROLIFERATION	1	0
WP_G_PROTEIN_SIGNALING_PATHWAYS	1	0
WP_H19_ACTION_RB_E2F1_SIGNALING_AND_CDK_BETA_CATENIN_ACTIVITY	1	0
WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3	1	0
WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3	0	1
WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA	1	0
WP_HEART_DEVELOPMENT	1	0
WP_HEDGEHOG_SIGNALING_PATHWAY_WP4249	0	1
WP_HEDGEHOG_SIGNALING_PATHWAY_WP47	1	0
WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	1	0
WP_HEMATOPOIETIC_STEM_CELL_GENE_REGULATION_BY_GABP_ALPHA_BETA_COMPLEX	0	1
WP_HEMESYNTHESIS_DEFECTS_AND_PORPHYRIAS	1	0
WP_HEME_BIOSYNTHESIS	1	0
WP_HEPATITIS_B_INFECTION	1	0
WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA	1	0
WP_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR_SIGNALING	1	0
WP_HEREDITARY_LEIOMYOMATOSIS_AND_RENAL_CELL_CARCINOMA_PATHWAY	1	0
WP_HFE_EFFECT_ON_HEPCIDIN_PRODUCTION	1	0
WP_HIF1A_AND_PPARG_REGULATION_OF_GLYCOLYSIS	1	0
WP_HIJACK_OF_UBIQUITINATION_BY_SARS_COV_2	1	0
WP_HIPPOCAMPAL_SYNAPTOGENESIS_AND_NEUROGENESIS	1	0
WP_HIPPO_MERLIN_SIGNALING_DYSREGULATION	1	0
WP_HIPPO_SIGNALING_REGULATION_PATHWAYS	1	0
WP_HIPPO_YAP_SIGNALING	1	0
WP_HISTONE_MODIFICATIONS	1	0
WP_HOMOLOGOUS_RECOMBINATION	1	0
WP_HORMONAL_CONTROL_OF_PUBERTAL_GROWTH_SPURT	1	0
WP_HOST_PATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_APOPTOSIS	1	0
WP_HOST_PATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_AUTOPHAGY	1	0
WP_HOST_PATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_INTERFERON_INDUCTION	1	0
WP_HOST_PATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_MAPK_SIGNALING	1	0
WP_HYPERTROPHY_MODEL	1	0
WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE	1	0
WP_HYPOTHETICAL_CRANIOFACIAL_DEVELOPMENT_PATHWAY	1	0
WP_IDO_METABOLIC_PATHWAY	1	0
WP_ID_SIGNALING_PATHWAY	1	0
WP_IL1_AND_MEGAKARYOCYTES_IN_OBESITY	1	0
WP_IL6_SIGNALING_PATHWAY	1	0
WP_IL_10_ANTI_INFLAMMATORY_SIGNALING_PATHWAY	1	0
WP_IL_17_SIGNALING_PATHWAY	1	0
WP_IL_18_SIGNALING_PATHWAY	1	0
WP_IL_19_SIGNALING_PATHWAY_MAP	1	0
WP_IL_1_SIGNALING_PATHWAY	0	1
WP_IL_24_SIGNALING_PATHWAY	1	0
WP_IL_26_SIGNALING_PATHWAYS	1	0
WP_IL_2_SIGNALING_PATHWAY	1	0
WP_IL_3_SIGNALING_PATHWAY	1	0
WP_IL_4_SIGNALING_PATHWAY	1	0
WP_IL_5_SIGNALING_PATHWAY	1	0
WP_IL_7_SIGNALING_PATHWAY	1	0
WP_IL_9_SIGNALING_PATHWAY	1	0
WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA	1	0
WP_IMMUNE_INFILTRATION_IN_PANCREATIC_CANCER	1	0
WP_IMMUNE_RESPONSE_TO_TUBERCULOSIS	1	0
WP_INCLUSION_BODY_MYOSITIS	1	0
WP_INDUCTION_OF_AUTOPHAGY_AND_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAYS_BY_GRAPHENE_OXIDE	1	0
WP_INFLAMMATORY_BOWEL_DISEASE_SIGNALING	1	0
WP_INFLAMMATORY_RESPONSE_PATHWAY	0	1
WP_INFLUENCE_OF_LAMINOPATHIES_ON_WNT_SIGNALING	1	0
WP_INHIBITION_OF_EXOSOME_BIOGENESIS_AND_SECRETION_BY_MANUMYCIN_A_IN_CRPC_CELLS	1	0
WP_INITIATION_OF_TRANSCRIPTION_AND_TRANSLATION_ELONGATION_AT_THE_HIV_1_LTR	1	0
WP_INSULIN_SIGNALING	1	0
WP_INSULIN_SIGNALING_IN_ADIPOCYTES_DIABETIC_CONDITION	1	0
WP_INSULIN_SIGNALING_IN_ADIPOCYTES_NORMAL_CONDITION	1	0
WP_INTEGRATED_CANCER_PATHWAY	1	0
WP_INTEGRIN_MEDIATED_CELL_ADHESION	1	0
WP_INTERACTIONS_BETWEEN_IMMUNE_CELLS_AND_MICRORNAS_IN_TUMOR_MICROENVIRONMENT	1	0
WP_INTERACTIONS_BETWEEN_LOXL4_AND_OXIDATIVE_STRESS_PATHWAY	1	0
WP_INTERACTIONS_OF_NATURAL_KILLER_CELLS_IN_PANCREATIC_CANCER	1	0
WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0	1
WP_INTERFERON_TYPE_I_SIGNALING_PATHWAYS	1	0
WP_INTERLEUKIN_11_SIGNALING_PATHWAY	1	0
WP_INTERLEUKIN_1_IL_1_STRUCTURAL_PATHWAY	1	0
WP_INTERLEUKIN_1_INDUCED_ACTIVATION_OF_NF_KB	1	0
WP_INTRACELLULAR_TRAFFICKING_PROTEINS_INVOLVED_IN_CMT_NEUROPATHY	1	0
WP_INTRAFLAGELLAR_TRANSPORT_PROTEINS_BINDING_TO_DYNEIN	1	0
WP_INVOLVEMENT_OF_SECRETASE_IN_NEURODEGENERATIVE_DISEASES	1	0
WP_IRINOTECAN_PATHWAY	1	0
WP_IRON_METABOLISM_DISORDERS	1	0
WP_IRON_METABOLISM_IN_PLACENTA	1	0
WP_IRON_SULFUR_CLUSTER_BIOGENESIS	1	0
WP_JAK_STAT_SIGNALING_IN_THE_REGULATION_OF_BETA_CELLS	1	0
WP_JOUBERT_SYNDROME	1	0
WP_KALLMANN_SYNDROME	1	0
WP_KENNEDY_PATHWAY_FROM_SPHINGOLIPIDS	1	0
WP_KETOGENESIS_AND_KETOLYSIS	1	0
WP_KETONE_BODIES_SYNTHESIS_AND_DEGRADATION	1	0
WP_KININ_KALLIKREIN_PATHWAY	1	0
WP_KISSPEPTIN_KISSPEPTIN_RECEPTOR_SYSTEM_IN_THE_OVARY	1	0
WP_KIT_RECEPTOR_SIGNALING_PATHWAY	1	0
WP_KLEEFSTRA_SYNDROME	1	0
WP_KREBS_CYCLE_DISORDERS	1	0
WP_KYNURENINE_PATHWAY_AND_LINKS_TO_CELL_SENESCENCE	1	0
WP_LACTATE_SHUTTLE_IN_GLIAL_CELLS	1	0
WP_LACTO_SERIES_SPHINGOLIPID_METABOLISM	1	0
WP_LDLRAD4_AND_WHAT_WE_KNOW_ABOUT_IT	1	0
WP_LDL_INFLUENCE_ON_CD14_AND_TLR4	1	0
WP_LEPTIN_AND_ADIPONECTIN	1	0
WP_LEPTIN_INSULIN_SIGNALING_OVERLAP	1	0
WP_LEPTIN_SIGNALING_PATHWAY	1	0
WP_LET_7_INHIBITION_OF_ES_CELL_REPROGRAMMING	1	0
WP_LEUCINE_ISOLEUCINE_AND_VALINE_METABOLISM	1	0
WP_LEUKOCYTE_INTRINSIC_HIPPO_PATHWAY_FUNCTIONS	1	0
WP_LEUKOTRIENE_METABOLIC_PATHWAY	1	0
WP_LINOLEIC_ACID_METABOLISM_AFFECTED_BY_SARS_COV_2	1	0
WP_LIPID_METABOLISM_IN_SENESCENT_CELLS	1	0
WP_LIPID_METABOLISM_PATHWAY	1	0
WP_LIPID_PARTICLES_COMPOSITION	1	0
WP_LIVER_X_RECEPTOR_PATHWAY	1	0
WP_LNCRNA_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER	1	0
WP_LNCRNA_MEDIATED_MECHANISMS_OF_THERAPEUTIC_RESISTANCE	1	0
WP_LTF_DANGER_SIGNAL_RESPONSE_PATHWAY	1	0
WP_LUNG_FIBROSIS	1	0
WP_MACROPHAGE_MARKERS	1	0
WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE	1	0
WP_MALE_INFERTILITY	1	0
WP_MALE_STEROID_HORMONES_IN_CARDIOMYOCYTE_ENERGY_METABOLISM	1	0
WP_MAMMALIAN_DISORDER_OF_SEXUAL_DEVELOPMENT	1	0
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_EMBRYONIC_DEVELOPMENT_STAGE_1_OF_4	1	0
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_INVOLUTION_STAGE_4_OF_4	1	0
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_PREGNANCY_AND_LACTATION_STAGE_3_OF_4	1	0
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_PUBERTY_STAGE_2_OF_4	1	0
WP_MAP3K1_ROLE_IN_PROMOTING_AND_BLOCKING_GONADAL_DETERMINATION	1	0
WP_MAPK_AND_NFKB_SIGNALING_PATHWAYS_INHIBITED_BY_YERSINIA_YOPJ	1	0
WP_MAPK_CASCADE	1	0
WP_MAPK_PATHWAY_IN_CONGENITAL_THYROID_CANCER	1	0
WP_MAPK_SIGNALING_PATHWAY	1	0
WP_MARKERS_OF_KIDNEY_CELL_LINEAGE	1	0
WP_MATRIX_METALLOPROTEINASES	1	0
WP_MBDNF_AND_PROBDNF_REGULATION_OF_GABA_NEUROTRANSMISSION	1	0
WP_MEASLES_VIRUS_INFECTION	1	0
WP_MECHANOREGULATION_AND_PATHOLOGY_OF_YAP_TAZ_VIA_HIPPO_AND_NON_HIPPO_MECHANISMS	1	0
WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME	1	0
WP_MED_AND_PSEUDOACHONDROPLASIA_GENES	1	0
WP_MELANOMA	1	0
WP_MELATONIN_METABOLISM_AND_EFFECTS	1	0
WP_MESODERMAL_COMMITMENT_PATHWAY	1	0
WP_METABOLIC_EPILEPTIC_DISORDERS	1	0
WP_METABOLIC_PATHWAYS_OF_FIBROBLASTS	1	0
WP_METABOLIC_PATHWAY_OF_LDL_HDL_AND_TG_INCLUDING_DISEASES	1	0
WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER	1	0
WP_METABOLIC_REPROGRAMMING_IN_PANCREATIC_CANCER	1	0
WP_METABOLISM_OF_ALPHA_LINOLENIC_ACID	0	1
WP_METABOLISM_OF_SPHINGOLIPIDS_IN_ER_AND_GOLGI_APPARATUS	1	0
WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II	1	0
WP_METASTATIC_BRAIN_TUMOR	1	0
WP_METHIONINE_DE_NOVO_AND_SALVAGE_PATHWAY	1	0
WP_METHIONINE_METABOLISM_LEADING_TO_SULFUR_AMINO_ACIDS_AND_RELATED_DISORDERS	1	0
WP_METHYLATION_PATHWAYS	1	0
WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA	1	0
WP_MEVALONATE_ARM_OF_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0	1
WP_MEVALONATE_PATHWAY	0	1
WP_MFAP5_EFFECT_ON_PERMEABILITY_AND_MOTILITY_OF_ENDOTHELIAL_CELLS_VIA_CYTOSKELETON_REARRANGEMENT	1	0
WP_MFAP5_MEDIATED_OVARIAN_CANCER_CELL_MOTILITY_AND_INVASIVENESS	1	0
WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY	1	0
WP_MICRORNAS_IN_CARDIOMYOCYTE_HYPERTROPHY	1	0
WP_MICRORNA_FOR_TARGETING_CANCER_GROWTH_AND_VASCULARIZATION_IN_GLIOBLASTOMA	1	0
WP_MICRORNA_NETWORK_ASSOCIATED_WITH_CHRONIC_LYMPHOCYTIC_LEUKEMIA	1	0
WP_MICROTUBULE_CYTOSKELETON_REGULATION	1	0
WP_MINERALOCORTICOID_BIOSYNTHESIS	1	0
WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE	1	0
WP_MIRNA_BIOGENESIS	1	0
WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE	1	0
WP_MIRNA_REGULATION_OF_P53_PATHWAY_IN_PROSTATE_CANCER	1	0
WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING_PATHWAYS	1	0
WP_MIRNA_ROLE_IN_IMMUNE_RESPONSE_IN_SEPSIS	1	0
WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS	1	0
WP_MIR_124_PREDICTED_INTERACTIONS_WITH_CELL_CYCLE_AND_DIFFERENTIATION	1	0
WP_MIR_509_3P_ALTERATION_OF_YAP1_ECM_AXIS	1	0
WP_MIR_517_RELATIONSHIP_WITH_ARCN1_AND_USP1	1	0
WP_MITOCHONDRIAL_BETA_OXIDATION	1	0
WP_MITOCHONDRIAL_COMPLEX_III_ASSEMBLY	1	0
WP_MITOCHONDRIAL_COMPLEX_II_ASSEMBLY	1	0
WP_MITOCHONDRIAL_COMPLEX_IV_ASSEMBLY	1	0
WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM	1	0
WP_MITOCHONDRIAL_FATTY_ACID_OXIDATION_DISORDERS	1	0
WP_MITOCHONDRIAL_FATTY_ACID_SYNTHESIS_PATHWAY	1	0
WP_MITOCHONDRIAL_GENE_EXPRESSION	1	0
WP_MITOCHONDRIAL_IMMUNE_RESPONSE_TO_SARS_COV_2	1	0
WP_MITOCHONDRIAL_LONG_CHAIN_FATTY_ACID_BETA_OXIDATION	1	0
WP_MODULATION_OF_PI3K_AKT_MTOR_SIGNALING_BY_BIOACTIVE_SPHINGOLIPIDS	1	0
WP_MODULATORS_OF_TCR_SIGNALING_AND_T_CELL_ACTIVATION	1	0
WP_MOLYBDENUM_COFACTOR_MOCO_BIOSYNTHESIS	1	0
WP_MONOAMINE_GPCRS	1	0
WP_MONOAMINE_TRANSPORT	1	0
WP_MRNA_PROCESSING	0	1
WP_MRNA_PROTEIN_AND_METABOLITE_INDUCATION_PATHWAY_BY_CYCLOSPORIN_A	1	0
WP_MRNA_VACCINE_ACTIVATION_OF_DENDRITIC_CELL_AND_INDUCTION_OF_IFN_1	1	0
WP_MTHFR_DEFICIENCY	0	1
WP_MYD88_DISTINCT_INPUT_OUTPUT_PATHWAY	0	1
WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	1	0
WP_NAD_BIOSYNTHESIS_II_FROM_TRYPTOPHAN	1	0
WP_NAD_BIOSYNTHETIC_PATHWAYS	1	0
WP_NAD_METABOLISM	1	0
WP_NAD_METABOLISM_IN_ONCOGENE_INDUCED_SENESCENCE_AND_MITOCHONDRIAL_DYSFUNCTION_ASSOCIATED_SENESCENCE	1	0
WP_NAD_METABOLISM_SIRTUINS_AND_AGING	1	0
WP_NANOMATERIAL_INDUCED_APOPTOSIS	1	0
WP_NANOMATERIAL_INDUCED_INFLAMMASOME_ACTIVATION	1	0
WP_NANOPARTICLE_MEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING	1	0
WP_NANOPARTICLE_TRIGGERED_AUTOPHAGIC_CELL_DEATH	1	0
WP_NANOPARTICLE_TRIGGERED_REGULATED_NECROSIS	1	0
WP_NCRNAS_INVOLVED_IN_STAT3_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA	1	0
WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA	1	0
WP_NEOVASCULARISATION_PROCESSES	1	0
WP_NEPHROGENESIS	1	0
WP_NEPHROTIC_SYNDROME	1	0
WP_NETRIN_UNC5B_SIGNALING_PATHWAY	1	0
WP_NETWORK_MAP_OF_SARS_COV_2_SIGNALING_PATHWAY	1	0
WP_NEURAL_CREST_CELL_MIGRATION_DURING_DEVELOPMENT	1	0
WP_NEURAL_CREST_CELL_MIGRATION_IN_CANCER	1	0
WP_NEURAL_CREST_DIFFERENTIATION	1	0
WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY	1	0
WP_NEUROINFLAMMATION	1	0
WP_NEUROINFLAMMATION_AND_GLUTAMATERGIC_SIGNALING	1	0
WP_NEUROTRANSMITTER_DISORDERS	1	0
WP_NF1_COPY_NUMBER_VARIATION_SYNDROME	1	0
WP_NICOTINE_EFFECT_ON_DOPAMINERGIC_NEURONS	1	0
WP_NICOTINE_METABOLISM_IN_LIVER_CELLS	1	0
WP_NIPBL_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME	1	0
WP_NITRIC_OXIDE_METABOLISM_IN_CYSTIC_FIBROSIS	1	0
WP_NOD_LIKE_RECEPTOR_NLR_SIGNALING_PATHWAY	1	0
WP_NONALCOHOLIC_FATTY_LIVER_DISEASE	1	0
WP_NON_CLASSICAL_ROLE_OF_VITAMIN_D	1	0
WP_NON_GENOMIC_ACTIONS_OF_1_25_DIHYDROXYVITAMIN_D3	1	0
WP_NON_HOMOLOGOUS_END_JOINING	1	0
WP_NON_SMALL_CELL_LUNG_CANCER	1	0
WP_NOTCH1_REGULATION_OF_ENDOTHELIAL_CELL_CALCIFICATION	1	0
WP_NOTCH_SIGNALING	1	0
WP_NOTCH_SIGNALING_PATHWAY	1	0
WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIG_I_LIKE_RECEPTOR_PATHWAY	1	0
WP_NO_CGMP_PKG_MEDIATED_NEUROPROTECTION	1	0
WP_NPHP1_DELETION_SYNDROME	1	0
