drug	canonical_pathway	perm_pvalue_adj
mevastatin	PID_ARF_3PATHWAY	0.519
mevastatin	PID_EPHA_FWDPATHWAY	0.493
mevastatin	PID_EPHRINB_REV_PATHWAY	0.479
mevastatin	PID_INTEGRIN_CS_PATHWAY	0.502
mevastatin	PID_RHOA_PATHWAY	0.488
mevastatin	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	0.261
mevastatin	REACTOME_AMYLOID_FIBER_FORMATION	0.364
mevastatin	REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.454
mevastatin	REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	0.324
mevastatin	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.024
mevastatin	REACTOME_CHL1_INTERACTIONS	0.492
mevastatin	REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.299
mevastatin	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	0.313
mevastatin	REACTOME_CRISTAE_FORMATION	0.189
mevastatin	REACTOME_DNA_REPLICATION_PRE_INITIATION	0.45
mevastatin	REACTOME_ENDOGENOUS_STEROLS	0.01
mevastatin	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.482
mevastatin	REACTOME_EPHRIN_SIGNALING	0.518
mevastatin	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	0.545
mevastatin	REACTOME_EPH_EPHRIN_SIGNALING	0.545
mevastatin	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	0.3
mevastatin	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	0.695
mevastatin	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.403
mevastatin	REACTOME_GLUCOSE_METABOLISM	0.362
mevastatin	REACTOME_HCMV_INFECTION	0.329
mevastatin	REACTOME_HCMV_LATE_EVENTS	0.423
mevastatin	REACTOME_HDMS_DEMETHYLATE_HISTONES	0.296
mevastatin	REACTOME_INTESTINAL_ABSORPTION	0.005
mevastatin	REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.338
mevastatin	REACTOME_MEIOTIC_RECOMBINATION	0.331
mevastatin	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.179
mevastatin	REACTOME_MITOPHAGY	0.587
mevastatin	REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION	0.552
mevastatin	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	0.12
mevastatin	REACTOME_NEUROFASCIN_INTERACTIONS	0.483
mevastatin	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	0.357
mevastatin	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	0.719
mevastatin	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.496
mevastatin	REACTOME_O_LINKED_GLYCOSYLATION	0.381
mevastatin	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.39
mevastatin	REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	0.485
mevastatin	REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	0.337
mevastatin	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.28
mevastatin	REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	0.419
mevastatin	REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0.01
mevastatin	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	0.679
mevastatin	REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS	0.299
mevastatin	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	0.651
mevastatin	REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	0.553
mevastatin	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	0.708
mevastatin	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	0.664
mevastatin	REACTOME_SELENOAMINO_ACID_METABOLISM	0.671
mevastatin	REACTOME_SEMAPHORIN_INTERACTIONS	0.58
mevastatin	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	0.439
mevastatin	REACTOME_SIGNALING_BY_PDGF	0.498
mevastatin	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	0.294
mevastatin	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.669
mevastatin	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.023
mevastatin	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	0.015
mevastatin	REACTOME_SYNTHESIS_OF_GDP_MANNOSE	0.113
mevastatin	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	0.43
mevastatin	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	0.273
mevastatin	REACTOME_TRYPTOPHAN_CATABOLISM	0.236
mevastatin	WP_7Q11_23_COPY_NUMBER_VARIATION_SYNDROME	0.136
mevastatin	WP_AEROBIC_GLYCOLYSIS	0.209
mevastatin	WP_AFLATOXIN_B1_METABOLISM	0.041
mevastatin	WP_ARYLAMINE_METABOLISM	0.038
mevastatin	WP_AUTOPHAGY	0.022
mevastatin	WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	0.49
mevastatin	WP_CORI_CYCLE	0.222
mevastatin	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	0.681
mevastatin	WP_DISORDERS_OF_BILE_ACID_SYNTHESIS_AND_BILIARY_TRANSPORT	0.027
mevastatin	WP_ENTEROHEPATIC_CIRCULATION_OF_BILE_ACIDS	0.03
mevastatin	WP_ESTROGEN_METABOLISM_WP697	0.038
mevastatin	WP_ESTROGEN_RECEPTOR_PATHWAY	0.043
mevastatin	WP_FARNESOID_X_RECEPTOR_PATHWAY	0.026
mevastatin	WP_FATTY_ACID_OMEGA_OXIDATION	0.051
mevastatin	WP_FOCAL_ADHESION	0.541
mevastatin	WP_GLUCOSE_METABOLISM_IN_TRIPLE_NEGATIVE_BREAST_CANCER_CELLS	0.16
mevastatin	WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	0.149
mevastatin	WP_GLYCOLYSIS_IN_SENESCENCE	0.083
mevastatin	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	0.419
mevastatin	WP_HISTONE_MODIFICATIONS	0.298
mevastatin	WP_HOST_PATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_AUTOPHAGY	0.127
mevastatin	WP_INFLAMMATORY_RESPONSE_PATHWAY	0.534
mevastatin	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.298
mevastatin	WP_LIVER_X_RECEPTOR_PATHWAY	0.005
mevastatin	WP_MODULATION_OF_PI3K_AKT_MTOR_SIGNALING_BY_BIOACTIVE_SPHINGOLIPIDS	0.384
mevastatin	WP_MONOAMINE_TRANSPORT	0.486
mevastatin	WP_MRNA_PROCESSING	0.613
mevastatin	WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY	0.028
mevastatin	WP_PI3K_AKT_SIGNALING_PATHWAY	0.46
mevastatin	WP_SEROTONIN_TRANSPORTER_ACTIVITY	0.537
mevastatin	WP_SULINDAC_METABOLIC_PATHWAY	0.047
mevastatin	WP_TARGET_OF_RAPAMYCIN_SIGNALING	0.006
mevastatin	WP_WARBURG_EFFECT_MODULATED_BY_DEUBIQUITINATING_ENZYMES_AND_THEIR_SUBSTRATES	0.456
niacin	BIOCARTA_ACETAMINOPHEN_PATHWAY	0.324
niacin	BIOCARTA_EPHA4_PATHWAY	1
niacin	BIOCARTA_FXR_PATHWAY	0.488
niacin	BIOCARTA_NUCLEARRS_PATHWAY	0.36
niacin	BIOCARTA_STATHMIN_PATHWAY	1
niacin	KEGG_ABC_TRANSPORTERS	0.212
niacin	KEGG_AXON_GUIDANCE	1
niacin	KEGG_ECM_RECEPTOR_INTERACTION	1
niacin	KEGG_FOCAL_ADHESION	1
niacin	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.584
niacin	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	1
niacin	KEGG_MTOR_SIGNALING_PATHWAY	1
niacin	KEGG_O_GLYCAN_BIOSYNTHESIS	0.62
niacin	KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.312
niacin	KEGG_REGULATION_OF_AUTOPHAGY	1
niacin	KEGG_RIBOSOME	0.052
niacin	KEGG_SULFUR_METABOLISM	0.62
niacin	KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS	0.288
niacin	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	0.02
niacin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_E3_UBIQUITIN_LIGASE_MALIN	1
niacin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1	1
niacin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PACER_RUBCN_PI3KC3_C2	1
niacin	KEGG_MEDICUS_REFERENCE_C9ORF72_MEDIATED_AUTOPHAGY_INITIATION	1
niacin	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	1
niacin	KEGG_MEDICUS_REFERENCE_GLYCOLYSIS	0.324
niacin	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	1
niacin	KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL	0.728
niacin	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	0.044
niacin	KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY	0.74
niacin	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_AUTOPHAGY_VESICLE_NUCLEATION	1
niacin	PID_ALPHA_SYNUCLEIN_PATHWAY	1
niacin	PID_ARF6_DOWNSTREAM_PATHWAY	1
niacin	PID_ARF6_TRAFFICKING_PATHWAY	1
niacin	PID_ARF_3PATHWAY	1
niacin	PID_EPHA_FWDPATHWAY	1
niacin	PID_EPHRINB_REV_PATHWAY	1
niacin	PID_INTEGRIN_CS_PATHWAY	1
niacin	PID_RHOA_PATHWAY	1
niacin	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	0.152
niacin	REACTOME_AMYLOID_FIBER_FORMATION	0.332
niacin	REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.832
niacin	REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	0.156
niacin	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.672
niacin	REACTOME_CHL1_INTERACTIONS	1
niacin	REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.144
niacin	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	0.228
niacin	REACTOME_CRISTAE_FORMATION	0.276
niacin	REACTOME_DNA_REPLICATION_PRE_INITIATION	0.5
niacin	REACTOME_ENDOGENOUS_STEROLS	0.584
niacin	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	1
niacin	REACTOME_EPHRIN_SIGNALING	1
niacin	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	1
niacin	REACTOME_EPH_EPHRIN_SIGNALING	1
niacin	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	0.176
niacin	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	0.052
niacin	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.396
niacin	REACTOME_GLUCOSE_METABOLISM	0.672
niacin	REACTOME_HCMV_INFECTION	0.24
niacin	REACTOME_HCMV_LATE_EVENTS	0.264
niacin	REACTOME_HDMS_DEMETHYLATE_HISTONES	0.132
niacin	REACTOME_INTESTINAL_ABSORPTION	0.164
niacin	REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.304
niacin	REACTOME_MEIOTIC_RECOMBINATION	0.268
niacin	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.348
niacin	REACTOME_MITOPHAGY	0.364
niacin	REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION	0.408
niacin	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	0.328
niacin	REACTOME_NEUROFASCIN_INTERACTIONS	1
niacin	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	0.272
niacin	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	0.064
niacin	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	1
niacin	REACTOME_O_LINKED_GLYCOSYLATION	1
niacin	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.524
niacin	REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	0.316
niacin	REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	0.2
niacin	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.188
niacin	REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	0.356
niacin	REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0.448
niacin	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	0.076
niacin	REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS	0.152
niacin	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	0.052
niacin	REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	0.996
niacin	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	0.016
niacin	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	0.024
niacin	REACTOME_SELENOAMINO_ACID_METABOLISM	0.012
niacin	REACTOME_SEMAPHORIN_INTERACTIONS	1
niacin	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	0.432
niacin	REACTOME_SIGNALING_BY_PDGF	1
niacin	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	0.1
niacin	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.056
niacin	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.604
niacin	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	0.42
niacin	REACTOME_SYNTHESIS_OF_GDP_MANNOSE	0.824
niacin	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	0.336
niacin	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	0.264
niacin	REACTOME_TRYPTOPHAN_CATABOLISM	0.012
niacin	WP_7Q11_23_COPY_NUMBER_VARIATION_SYNDROME	0.984
niacin	WP_AEROBIC_GLYCOLYSIS	0.316
niacin	WP_AFLATOXIN_B1_METABOLISM	0.268
niacin	WP_ARYLAMINE_METABOLISM	0.244
niacin	WP_AUTOPHAGY	1
niacin	WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	1
niacin	WP_CORI_CYCLE	0.348
niacin	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	0.048
niacin	WP_DISORDERS_OF_BILE_ACID_SYNTHESIS_AND_BILIARY_TRANSPORT	0.324
niacin	WP_ENTEROHEPATIC_CIRCULATION_OF_BILE_ACIDS	0.084
niacin	WP_ESTROGEN_METABOLISM_WP697	0.28
niacin	WP_ESTROGEN_RECEPTOR_PATHWAY	0.584
niacin	WP_FARNESOID_X_RECEPTOR_PATHWAY	0.296
niacin	WP_FATTY_ACID_OMEGA_OXIDATION	0.256
niacin	WP_FOCAL_ADHESION	1
niacin	WP_GLUCOSE_METABOLISM_IN_TRIPLE_NEGATIVE_BREAST_CANCER_CELLS	0.036
niacin	WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	0.332
niacin	WP_GLYCOLYSIS_IN_SENESCENCE	0.404
niacin	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	1
niacin	WP_HISTONE_MODIFICATIONS	0.164
niacin	WP_HOST_PATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_AUTOPHAGY	1
niacin	WP_INFLAMMATORY_RESPONSE_PATHWAY	1
niacin	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.528
niacin	WP_LIVER_X_RECEPTOR_PATHWAY	0.496
niacin	WP_MODULATION_OF_PI3K_AKT_MTOR_SIGNALING_BY_BIOACTIVE_SPHINGOLIPIDS	1
niacin	WP_MONOAMINE_TRANSPORT	0.184
niacin	WP_MRNA_PROCESSING	1
niacin	WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY	0.4
niacin	WP_PI3K_AKT_SIGNALING_PATHWAY	1
niacin	WP_SEROTONIN_TRANSPORTER_ACTIVITY	0.884
niacin	WP_SULINDAC_METABOLIC_PATHWAY	0.308
niacin	WP_TARGET_OF_RAPAMYCIN_SIGNALING	1
niacin	WP_WARBURG_EFFECT_MODULATED_BY_DEUBIQUITINATING_ENZYMES_AND_THEIR_SUBSTRATES	0.084
